1.43	0.486233	0.428024	0.0192013
1.44	0.485284	0.427956	0.0188181
1.45	0.484344	0.427884	0.0184426
1.46	0.483415	0.427809	0.0180747
1.47	0.482495	0.427729	0.0177142
1.48	0.481585	0.427646	0.017361
1.49	0.480684	0.427559	0.0170148
1.5	0.479793	0.427469	0.0166757
1.51	0.478911	0.427374	0.0163434
1.52	0.478038	0.427277	0.0160177
1.53	0.477174	0.427176	0.0156986
1.54	0.476319	0.427072	0.0153859
1.55	0.475472	0.426964	0.0150795
1.56	0.474634	0.426853	0.0147792
1.57	0.473805	0.42674	0.0144849
1.58	0.472983	0.426623	0.0141966
1.59	0.47217	0.426503	0.013914
1.6	0.471365	0.42638	0.0136371
1.61	0.470568	0.426255	0.0133658
1.62	0.469779	0.426127	0.0130999
1.63	0.468997	0.425996	0.0128393
1.64	0.468223	0.425862	0.0125839
1.65	0.467457	0.425726	0.0123336
1.66	0.466698	0.425587	0.0120884
1.67	0.465946	0.425446	0.011848
1.68	0.465201	0.425303	0.0116125
1.69	0.464463	0.425157	0.0113816
1.7	0.463733	0.425009	0.0111554
1.71	0.463009	0.424859	0.0109337
1.72	0.462292	0.424706	0.0107164
1.73	0.461581	0.424552	0.0105035
1.74	0.460877	0.424395	0.0102948
1.75	0.46018	0.424236	0.0100903
1.76	0.459489	0.424075	0.00988982
1.77	0.458804	0.423913	0.00969337
1.78	0.458126	0.423748	0.00950085
1.79	0.457454	0.423582	0.00931216
1.8	0.456787	0.423414	0.00912724
1.81	0.456127	0.423244	0.008946
1.82	0.455473	0.423073	0.00876838
1.83	0.454824	0.4229	0.00859429
1.84	0.454181	0.422725	0.00842368
1.85	0.453544	0.422549	0.00825646
1.86	0.452912	0.422371	0.00809257
1.87	0.452286	0.422192	0.00793195
1.88	0.451665	0.422011	0.00777452
1.89	0.45105	0.421829	0.00762023
1.9	0.45044	0.421646	0.00746901
1.91	0.449835	0.421461	0.0073208
1.92	0.449235	0.421275	0.00717554
1.93	0.44864	0.421088	0.00703317
1.94	0.448051	0.420899	0.00689363
1.95	0.447466	0.42071	0.00675687
1.96	0.446886	0.420519	0.00662283
1.97	0.446311	0.420327	0.00649145
1.98	0.445741	0.420134	0.00636269
1.99	0.445175	0.41994	0.00623648
2	0.444614	0.419745	0.00611279
2.01	0.444058	0.419549	0.00599155
2.02	0.443506	0.419352	0.00587272
2.03	0.442958	0.419155	0.00575626
2.04	0.442415	0.418956	0.00564211
2.05	0.441876	0.418756	0.00553022
2.06	0.441342	0.418556	0.00542056
2.07	0.440812	0.418355	0.00531308
2.08	0.440286	0.418153	0.00520774
2.09	0.439764	0.41795	0.00510448
2.1	0.439246	0.417746	0.00500328
2.11	0.438733	0.417542	0.00490409
2.12	0.438223	0.417337	0.00480686
2.13	0.437717	0.417132	0.00471157
2.14	0.437215	0.416926	0.00461817
2.15	0.436717	0.416719	0.00452662
2.16	0.436223	0.416512	0.0044369
2.17	0.435732	0.416304	0.00434895
2.18	0.435245	0.416096	0.00426275
2.19	0.434762	0.415887	0.00417825
2.2	0.434282	0.415678	0.00409544
2.21	0.433806	0.415468	0.00401427
2.22	0.433334	0.415258	0.00393471
2.23	0.432865	0.415047	0.00385673
2.24	0.432399	0.414836	0.00378029
2.25	0.431937	0.414625	0.00370538
2.26	0.431478	0.414413	0.00363194
2.27	0.431023	0.414201	0.00355997
2.28	0.43057	0.413988	0.00348942
2.29	0.430121	0.413775	0.00342028
2.3	0.429676	0.413562	0.0033525
2.31	0.429233	0.413349	0.00328607
2.32	0.428794	0.413135	0.00322096
2.33	0.428357	0.412921	0.00315713
2.34	0.427924	0.412707	0.00309458
2.35	0.427494	0.412493	0.00303326
2.36	0.427066	0.412279	0.00297316
2.37	0.426642	0.412064	0.00291425
2.38	0.426221	0.411849	0.00285651
2.39	0.425802	0.411634	0.00279992
2.4	0.425387	0.411419	0.00274445
2.41	0.424974	0.411204	0.00269007
2.42	0.424564	0.410989	0.00263678
2.43	0.424157	0.410773	0.00258454
2.44	0.423752	0.410558	0.00253334
2.45	0.42335	0.410342	0.00248315
2.46	0.422951	0.410127	0.00243395
2.47	0.422555	0.409911	0.00238574
2.48	0.422161	0.409695	0.00233848
2.49	0.42177	0.40948	0.00229215
2.5	0.421381	0.409264	0.00224674
2.51	0.420995	0.409048	0.00220224
2.52	0.420611	0.408833	0.00215861
2.53	0.42023	0.408617	0.00211585
2.54	0.419851	0.408402	0.00207394
2.55	0.419475	0.408186	0.00203286
2.56	0.419101	0.407971	0.00199259
2.57	0.41873	0.407755	0.00195312
2.58	0.41836	0.40754	0.00191443
2.59	0.417994	0.407325	0.00187651
2.6	0.417629	0.40711	0.00183934
2.61	0.417267	0.406895	0.00180291
2.62	0.416907	0.40668	0.0017672
2.63	0.416549	0.406465	0.00173219
2.64	0.416194	0.406251	0.00169788
2.65	0.41584	0.406036	0.00166425
2.66	0.415489	0.405822	0.00163129
2.67	0.41514	0.405608	0.00159898
2.68	0.414793	0.405394	0.00156731
2.69	0.414448	0.40518	0.00153627
2.7	0.414105	0.404967	0.00150584
2.71	0.413765	0.404753	0.00147601
2.72	0.413426	0.40454	0.00144678
2.73	0.413089	0.404327	0.00141813
2.74	0.412755	0.404114	0.00139004
2.75	0.412422	0.403902	0.00136251
2.76	0.412091	0.403689	0.00133552
2.77	0.411763	0.403477	0.00130907
2.78	0.411436	0.403266	0.00128315
2.79	0.411111	0.403054	0.00125773
2.8	0.410788	0.402843	0.00123282
2.81	0.410467	0.402632	0.00120841
2.82	0.410147	0.402421	0.00118447
2.83	0.40983	0.40221	0.00116102
2.84	0.409514	0.402	0.00113802
2.85	0.4092	0.40179	0.00111548
2.86	0.408888	0.401581	0.00109339
2.87	0.408578	0.401371	0.00107174
2.88	0.408269	0.401162	0.00105051
2.89	0.407962	0.400953	0.00102971
2.9	0.407657	0.400745	0.00100932
2.91	0.407353	0.400537	0.000989327
2.92	0.407051	0.400329	0.000969735
2.93	0.406751	0.400122	0.00095053
2.94	0.406453	0.399914	0.000931706
2.95	0.406156	0.399708	0.000913254
2.96	0.405861	0.399501	0.000895169
2.97	0.405567	0.399295	0.000877441
2.98	0.405275	0.399089	0.000860064
2.99	0.404984	0.398884	0.000843032
3	0.404695	0.398679	0.000826337
3.01	0.404408	0.398474	0.000809973
3.02	0.404122	0.39827	0.000793932
3.03	0.403838	0.398066	0.00077821
3.04	0.403555	0.397862	0.000762799
3.05	0.403273	0.397659	0.000747693
3.06	0.402993	0.397456	0.000732886
3.07	0.402715	0.397253	0.000718372
3.08	0.402438	0.397051	0.000704146
3.09	0.402162	0.396849	0.000690202
3.1	0.401888	0.396648	0.000676534
3.11	0.401616	0.396447	0.000663137
3.12	0.401344	0.396246	0.000650005
3.13	0.401074	0.396046	0.000637133
3.14	0.400806	0.395846	0.000624516
3.15	0.400539	0.395647	0.000612148
3.16	0.400273	0.395448	0.000600026
3.17	0.400008	0.395249	0.000588144
3.18	0.399745	0.395051	0.000576497
3.19	0.399483	0.394853	0.000565081
3.2	0.399223	0.394656	0.000553891
3.21	0.398963	0.394459	0.000542922
3.22	0.398706	0.394262	0.000532171
3.23	0.398449	0.394066	0.000521633
3.24	0.398193	0.39387	0.000511303
3.25	0.397939	0.393675	0.000501178
3.26	0.397686	0.39348	0.000491254
3.27	0.397435	0.393285	0.000481526
3.28	0.397184	0.393091	0.00047199
3.29	0.396935	0.392898	0.000462644
3.3	0.396687	0.392705	0.000453482
3.31	0.39644	0.392512	0.000444502
3.32	0.396194	0.392319	0.0004357
3.33	0.39595	0.392127	0.000427072
3.34	0.395706	0.391936	0.000418615
3.35	0.395464	0.391745	0.000410326
3.36	0.395223	0.391554	0.0004022
3.37	0.394983	0.391364	0.000394236
3.38	0.394745	0.391174	0.000386429
3.39	0.394507	0.390985	0.000378777
3.4	0.39427	0.390796	0.000371277
3.41	0.394035	0.390608	0.000363924
3.42	0.393801	0.39042	0.000356718
3.43	0.393567	0.390232	0.000349654
3.44	0.393335	0.390045	0.00034273
3.45	0.393104	0.389858	0.000335944
3.46	0.392874	0.389672	0.000329291
3.47	0.392645	0.389486	0.000322771
3.48	0.392417	0.389301	0.000316379
3.49	0.39219	0.389116	0.000310114
3.5	0.391964	0.388932	0.000303973
3.51	0.391739	0.388748	0.000297954
3.52	0.391515	0.388564	0.000292054
3.53	0.391293	0.388381	0.000286271
3.54	0.391071	0.388198	0.000280602
3.55	0.39085	0.388016	0.000275046
3.56	0.39063	0.387834	0.000269599
3.57	0.390411	0.387653	0.000264261
3.58	0.390193	0.387472	0.000259028
3.59	0.389976	0.387292	0.000253899
3.6	0.38976	0.387112	0.000248871
3.61	0.389545	0.386932	0.000243943
3.62	0.389331	0.386753	0.000239112
3.63	0.389117	0.386574	0.000234378
3.64	0.388905	0.386396	0.000229737
3.65	0.388694	0.386218	0.000225187
3.66	0.388483	0.386041	0.000220728
3.67	0.388274	0.385864	0.000216357
3.68	0.388065	0.385688	0.000212073
3.69	0.387857	0.385512	0.000207874
3.7	0.38765	0.385337	0.000203758
3.71	0.387444	0.385162	0.000199723
3.72	0.387239	0.384987	0.000195768
3.73	0.387035	0.384813	0.000191891
3.74	0.386831	0.384639	0.000188092
3.75	0.386629	0.384466	0.000184367
3.76	0.386427	0.384293	0.000180716
3.77	0.386226	0.384121	0.000177138
3.78	0.386026	0.383949	0.00017363
3.79	0.385827	0.383777	0.000170192
3.8	0.385629	0.383606	0.000166822
3.81	0.385431	0.383436	0.000163519
3.82	0.385235	0.383266	0.000160281
3.83	0.385039	0.383096	0.000157107
3.84	0.384843	0.382927	0.000153996
3.85	0.384649	0.382758	0.000150947
3.86	0.384456	0.38259	0.000147958
3.87	0.384263	0.382422	0.000145028
3.88	0.384071	0.382254	0.000142156
3.89	0.38388	0.382088	0.000139341
3.9	0.383689	0.381921	0.000136582
3.91	0.3835	0.381755	0.000133877
3.92	0.383311	0.381589	0.000131227
3.93	0.383123	0.381424	0.000128628
3.94	0.382935	0.381259	0.000126081
3.95	0.382749	0.381095	0.000123584
3.96	0.382563	0.380931	0.000121137
3.97	0.382378	0.380768	0.000118739
3.98	0.382193	0.380605	0.000116387
3.99	0.38201	0.380442	0.000114083
4	0.381827	0.38028	0.000111824
4.01	0.381645	0.380118	0.000109609
4.02	0.381463	0.379957	0.000107439
4.03	0.381282	0.379796	0.000105312
4.04	0.381102	0.379636	0.000103226
4.05	0.380923	0.379476	0.000101182
4.06	0.380744	0.379316	9.91786e-05
4.07	0.380566	0.379157	9.72147e-05
4.08	0.380389	0.378998	9.52897e-05
4.09	0.380212	0.37884	9.34029e-05
4.1	0.380036	0.378682	9.15534e-05
4.11	0.379861	0.378525	8.97405e-05
4.12	0.379686	0.378368	8.79635e-05
4.13	0.379512	0.378212	8.62217e-05
4.14	0.379339	0.378056	8.45144e-05
4.15	0.379167	0.3779	8.28409e-05
4.16	0.378995	0.377745	8.12005e-05
4.17	0.378823	0.37759	7.95926e-05
4.18	0.378653	0.377435	7.80166e-05
4.19	0.378483	0.377281	7.64717e-05
4.2	0.378313	0.377128	7.49575e-05
4.21	0.378145	0.376975	7.34732e-05
4.22	0.377976	0.376822	7.20183e-05
4.23	0.377809	0.37667	7.05923e-05
4.24	0.377642	0.376518	6.91944e-05
4.25	0.377476	0.376367	6.78243e-05
4.26	0.37731	0.376216	6.64813e-05
4.27	0.377145	0.376065	6.51648e-05
4.28	0.376981	0.375915	6.38745e-05
4.29	0.376817	0.375765	6.26097e-05
4.3	0.376654	0.375616	6.13699e-05
4.31	0.376491	0.375467	6.01547e-05
4.32	0.376329	0.375318	5.89636e-05
4.33	0.376168	0.37517	5.7796e-05
4.34	0.376007	0.375022	5.66516e-05
4.35	0.375847	0.374875	5.55298e-05
4.36	0.375687	0.374728	5.44302e-05
4.37	0.375528	0.374582	5.33524e-05
4.38	0.37537	0.374436	5.2296e-05
4.39	0.375212	0.37429	5.12604e-05
4.4	0.375054	0.374145	5.02454e-05
4.41	0.374898	0.374	4.92505e-05
4.42	0.374741	0.373856	4.82753e-05
4.43	0.374586	0.373712	4.73193e-05
4.44	0.374431	0.373568	4.63824e-05
4.45	0.374276	0.373425	4.54639e-05
4.46	0.374122	0.373282	4.45637e-05
4.47	0.373969	0.373139	4.36812e-05
4.48	0.373816	0.372997	4.28163e-05
4.49	0.373663	0.372856	4.19685e-05
4.5	0.373511	0.372714	4.11374e-05
4.51	0.37336	0.372574	4.03229e-05
4.52	0.373209	0.372433	3.95244e-05
4.53	0.373059	0.372293	3.87418e-05
4.54	0.372909	0.372153	3.79746e-05
4.55	0.37276	0.372014	3.72227e-05
4.56	0.372612	0.371875	3.64856e-05
4.57	0.372463	0.371737	3.57632e-05
4.58	0.372316	0.371598	3.5055e-05
4.59	0.372169	0.371461	3.43609e-05
4.6	0.372022	0.371323	3.36805e-05
4.61	0.371876	0.371186	3.30136e-05
4.62	0.37173	0.37105	3.23598e-05
4.63	0.371585	0.370914	3.17191e-05
4.64	0.371441	0.370778	3.1091e-05
4.65	0.371297	0.370642	3.04754e-05
4.66	0.371153	0.370507	2.98719e-05
4.67	0.37101	0.370373	2.92804e-05
4.68	0.370867	0.370238	2.87006e-05
4.69	0.370725	0.370104	2.81323e-05
4.7	0.370584	0.369971	2.75752e-05
4.71	0.370442	0.369838	2.70292e-05
4.72	0.370302	0.369705	2.6494e-05
4.73	0.370161	0.369572	2.59694e-05
4.74	0.370022	0.36944	2.54551e-05
4.75	0.369882	0.369308	2.49511e-05
4.76	0.369744	0.369177	2.4457e-05
4.77	0.369605	0.369046	2.39728e-05
4.78	0.369467	0.368916	2.34981e-05
4.79	0.36933	0.368785	2.30328e-05
4.8	0.369193	0.368655	2.25767e-05
4.81	0.369057	0.368526	2.21296e-05
4.82	0.368921	0.368397	2.16914e-05
4.83	0.368785	0.368268	2.12619e-05
4.84	0.36865	0.36814	2.08409e-05
4.85	0.368515	0.368012	2.04282e-05
4.86	0.368381	0.367884	2.00237e-05
4.87	0.368247	0.367757	1.96272e-05
4.88	0.368114	0.36763	1.92386e-05
4.89	0.367981	0.367503	1.88576e-05
4.9	0.367848	0.367377	1.84842e-05
4.91	0.367716	0.367251	1.81182e-05
4.92	0.367585	0.367125	1.77594e-05
4.93	0.367454	0.367	1.74078e-05
4.94	0.367323	0.366875	1.70631e-05
4.95	0.367193	0.366751	1.67252e-05
4.96	0.367063	0.366626	1.6394e-05
4.97	0.366933	0.366503	1.60694e-05
4.98	0.366804	0.366379	1.57512e-05
4.99	0.366675	0.366256	1.54393e-05
5	0.366547	0.366133	1.51336e-05
5.01	0.366419	0.366011	1.48339e-05
5.02	0.366292	0.365889	1.45402e-05
5.03	0.366165	0.365767	1.42523e-05
5.04	0.366039	0.365646	1.39701e-05
5.05	0.365912	0.365524	1.36934e-05
5.06	0.365787	0.365404	1.34223e-05
5.07	0.365661	0.365283	1.31565e-05
5.08	0.365536	0.365163	1.2896e-05
5.09	0.365412	0.365044	1.26406e-05
5.1	0.365288	0.364924	1.23903e-05
5.11	0.365164	0.364805	1.2145e-05
5.12	0.365041	0.364686	1.19045e-05
5.13	0.364918	0.364568	1.16688e-05
5.14	0.364795	0.36445	1.14377e-05
5.15	0.364673	0.364332	1.12112e-05
5.16	0.364551	0.364215	1.09892e-05
5.17	0.36443	0.364098	1.07716e-05
5.18	0.364309	0.363981	1.05584e-05
5.19	0.364188	0.363864	1.03493e-05
5.2	0.364068	0.363748	1.01444e-05
5.21	0.363948	0.363633	9.94348e-06
5.22	0.363828	0.363517	9.74659e-06
5.23	0.363709	0.363402	9.55359e-06
5.24	0.36359	0.363287	9.36442e-06
5.25	0.363472	0.363173	9.17899e-06
5.26	0.363354	0.363059	8.99723e-06
5.27	0.363236	0.362945	8.81908e-06
5.28	0.363119	0.362831	8.64445e-06
5.29	0.363002	0.362718	8.47328e-06
5.3	0.362885	0.362605	8.30549e-06
5.31	0.362769	0.362492	8.14103e-06
5.32	0.362653	0.36238	7.97983e-06
5.33	0.362538	0.362268	7.82182e-06
5.34	0.362423	0.362156	7.66694e-06
5.35	0.362308	0.362045	7.51512e-06
5.36	0.362194	0.361934	7.36631e-06
5.37	0.362079	0.361823	7.22045e-06
5.38	0.361966	0.361713	7.07747e-06
5.39	0.361852	0.361603	6.93733e-06
5.4	0.361739	0.361493	6.79996e-06
5.41	0.361627	0.361383	6.66531e-06
5.42	0.361514	0.361274	6.53333e-06
5.43	0.361402	0.361165	6.40396e-06
5.44	0.361291	0.361057	6.27716e-06
5.45	0.361179	0.360948	6.15286e-06
5.46	0.361068	0.36084	6.03103e-06
5.47	0.360958	0.360733	5.9116e-06
5.48	0.360848	0.360625	5.79455e-06
5.49	0.360738	0.360518	5.67981e-06
5.5	0.360628	0.360411	5.56734e-06
5.51	0.360519	0.360305	5.4571e-06
5.52	0.36041	0.360199	5.34904e-06
5.53	0.360301	0.360093	5.24312e-06
5.54	0.360193	0.359987	5.1393e-06
5.55	0.360085	0.359882	5.03754e-06
5.56	0.359977	0.359777	4.93779e-06
5.57	0.35987	0.359672	4.84001e-06
5.58	0.359763	0.359567	4.74417e-06
5.59	0.359656	0.359463	4.65023e-06
5.6	0.35955	0.359359	4.55815e-06
5.61	0.359444	0.359256	4.46789e-06
5.62	0.359338	0.359152	4.37942e-06
5.63	0.359232	0.359049	4.2927e-06
5.64	0.359127	0.358947	4.2077e-06
5.65	0.359023	0.358844	4.12439e-06
5.66	0.358918	0.358742	4.04272e-06
5.67	0.358814	0.35864	3.96267e-06
5.68	0.35871	0.358538	3.8842e-06
5.69	0.358606	0.358437	3.80729e-06
5.7	0.358503	0.358336	3.7319e-06
5.71	0.3584	0.358235	3.658e-06
5.72	0.358298	0.358134	3.58557e-06
5.73	0.358195	0.358034	3.51457e-06
5.74	0.358093	0.357934	3.44498e-06
5.75	0.357992	0.357835	3.37676e-06
5.76	0.35789	0.357735	3.3099e-06
5.77	0.357789	0.357636	3.24436e-06
5.78	0.357688	0.357537	3.18011e-06
5.79	0.357588	0.357438	3.11714e-06
5.8	0.357487	0.35734	3.05542e-06
5.81	0.357387	0.357242	2.99492e-06
5.82	0.357288	0.357144	2.93562e-06
5.83	0.357188	0.357047	2.87749e-06
5.84	0.357089	0.356949	2.82051e-06
5.85	0.35699	0.356852	2.76466e-06
5.86	0.356892	0.356756	2.70991e-06
5.87	0.356794	0.356659	2.65625e-06
5.88	0.356696	0.356563	2.60366e-06
5.89	0.356598	0.356467	2.5521e-06
5.9	0.356501	0.356371	2.50157e-06
5.91	0.356404	0.356276	2.45203e-06
5.92	0.356307	0.356181	2.40348e-06
5.93	0.35621	0.356086	2.35589e-06
5.94	0.356114	0.355991	2.30924e-06
5.95	0.356018	0.355897	2.26351e-06
5.96	0.355922	0.355802	2.21869e-06
5.97	0.355827	0.355708	2.17476e-06
5.98	0.355732	0.355615	2.13169e-06
5.99	0.355637	0.355521	2.08948e-06
6	0.355542	0.355428	2.04811e-06
6.01	0.355448	0.355335	2.00755e-06
6.02	0.355354	0.355243	1.9678e-06
6.03	0.35526	0.35515	1.92884e-06
6.04	0.355167	0.355058	1.89064e-06
6.05	0.355073	0.354966	1.85321e-06
6.06	0.35498	0.354875	1.81651e-06
6.07	0.354888	0.354783	1.78054e-06
6.08	0.354795	0.354692	1.74528e-06
6.09	0.354703	0.354601	1.71072e-06
6.1	0.354611	0.354511	1.67685e-06
6.11	0.354519	0.35442	1.64365e-06
6.12	0.354428	0.35433	1.6111e-06
6.13	0.354337	0.35424	1.5792e-06
6.14	0.354246	0.354151	1.54793e-06
6.15	0.354155	0.354061	1.51728e-06
6.16	0.354065	0.353972	1.48723e-06
6.17	0.353975	0.353883	1.45778e-06
6.18	0.353885	0.353794	1.42892e-06
6.19	0.353795	0.353706	1.40062e-06
6.2	0.353706	0.353617	1.37289e-06
6.21	0.353617	0.353529	1.3457e-06
6.22	0.353528	0.353442	1.31906e-06
6.23	0.353439	0.353354	1.29294e-06
6.24	0.353351	0.353267	1.26734e-06
6.25	0.353263	0.35318	1.24224e-06
6.26	0.353175	0.353093	1.21764e-06
6.27	0.353087	0.353006	1.19353e-06
6.28	0.353	0.35292	1.1699e-06
6.29	0.352913	0.352834	1.14673e-06
6.3	0.352826	0.352748	1.12403e-06
6.31	0.352739	0.352662	1.10177e-06
6.32	0.352653	0.352577	1.07995e-06
6.33	0.352566	0.352492	1.05857e-06
6.34	0.35248	0.352407	1.03761e-06
6.35	0.352395	0.352322	1.01706e-06
6.36	0.352309	0.352237	9.96922e-07
6.37	0.352224	0.352153	9.77181e-07
6.38	0.352139	0.352069	9.57832e-07
6.39	0.352054	0.351985	9.38866e-07
6.4	0.35197	0.351901	9.20275e-07
6.41	0.351886	0.351818	9.02052e-07
6.42	0.351801	0.351735	8.8419e-07
6.43	0.351718	0.351652	8.66682e-07
6.44	0.351634	0.351569	8.49521e-07
6.45	0.351551	0.351487	8.32699e-07
6.46	0.351468	0.351404	8.1621e-07
6.47	0.351385	0.351322	8.00048e-07
6.48	0.351302	0.35124	7.84206e-07
6.49	0.35122	0.351159	7.68678e-07
6.5	0.351137	0.351077	7.53457e-07
6.51	0.351055	0.350996	7.38538e-07
6.52	0.350974	0.350915	7.23914e-07
6.53	0.350892	0.350834	7.09579e-07
6.54	0.350811	0.350753	6.95529e-07
6.55	0.35073	0.350673	6.81756e-07
6.56	0.350649	0.350593	6.68257e-07
6.57	0.350568	0.350513	6.55024e-07
6.58	0.350488	0.350433	6.42054e-07
6.59	0.350407	0.350354	6.2934e-07
6.6	0.350327	0.350274	6.16879e-07
6.61	0.350248	0.350195	6.04664e-07
6.62	0.350168	0.350116	5.9269e-07
6.63	0.350089	0.350038	5.80954e-07
6.64	0.35001	0.349959	5.69451e-07
6.65	0.349931	0.349881	5.58175e-07
6.66	0.349852	0.349803	5.47122e-07
6.67	0.349773	0.349725	5.36288e-07
6.68	0.349695	0.349647	5.25669e-07
6.69	0.349617	0.34957	5.1526e-07
6.7	0.349539	0.349492	5.05057e-07
6.71	0.349462	0.349415	4.95057e-07
6.72	0.349384	0.349339	4.85254e-07
6.73	0.349307	0.349262	4.75645e-07
6.74	0.34923	0.349185	4.66227e-07
6.75	0.349153	0.349109	4.56995e-07
6.76	0.349076	0.349033	4.47946e-07
