1.11	0.76435	0.568164	0.750123	-0.456657
1.12	0.771846	0.563603	0.749073	-0.455675
1.13	0.779331	0.559051	0.747963	-0.454631
1.14	0.786805	0.55451	0.746793	-0.453528
1.15	0.794267	0.549981	0.745562	-0.452364
1.16	0.801716	0.545463	0.74427	-0.45114
1.17	0.809152	0.540958	0.742919	-0.449856
1.18	0.816574	0.536466	0.741508	-0.448512
1.19	0.823982	0.531988	0.740036	-0.447109
1.2	0.831375	0.527524	0.738505	-0.445645
1.21	0.838752	0.523075	0.736915	-0.444123
1.22	0.846113	0.518642	0.735265	-0.442541
1.23	0.853457	0.514225	0.733556	-0.4409
1.24	0.860784	0.509824	0.731787	-0.4392
1.25	0.868093	0.505441	0.72996	-0.437442
1.26	0.875383	0.501076	0.728074	-0.435624
1.27	0.882654	0.496729	0.726129	-0.433749
1.28	0.889905	0.492401	0.724126	-0.431815
1.29	0.897136	0.488093	0.722065	-0.429823
1.3	0.904346	0.483805	0.719946	-0.427773
1.31	0.911535	0.479537	0.71777	-0.425666
1.32	0.918702	0.475291	0.715535	-0.423501
1.33	0.925846	0.471067	0.713244	-0.421279
1.34	0.932966	0.466866	0.710895	-0.419001
1.35	0.940063	0.462688	0.70849	-0.416665
1.36	0.947136	0.458533	0.706027	-0.414273
1.37	0.954184	0.454402	0.703509	-0.411825
1.38	0.961206	0.450297	0.700934	-0.409321
1.39	0.968202	0.446216	0.698304	-0.406761
1.4	0.975172	0.442162	0.695618	-0.404146
1.41	0.982114	0.438133	0.692876	-0.401475
1.42	0.989029	0.434132	0.69008	-0.39875
1.43	0.995916	0.430159	0.687228	-0.39597
1.44	1.00277	0.426213	0.684323	-0.393135
1.45	1.0096	0.422296	0.681363	-0.390247
1.46	1.0164	0.418408	0.678349	-0.387305
1.47	1.02317	0.41455	0.675281	-0.384309
1.48	1.02991	0.410722	0.67216	-0.38126
1.49	1.03661	0.406925	0.668986	-0.378158
1.5	1.04329	0.403159	0.66576	-0.375004
1.51	1.04993	0.399425	0.662481	-0.371797
1.52	1.05654	0.395724	0.65915	-0.368539
1.53	1.06311	0.392055	0.655767	-0.365229
1.54	1.06965	0.388419	0.652333	-0.361868
1.55	1.07616	0.384817	0.648848	-0.358456
1.56	1.08263	0.38125	0.645312	-0.354993
1.57	1.08906	0.377718	0.641726	-0.35148
1.58	1.09546	0.374221	0.63809	-0.347917
1.59	1.10182	0.37076	0.634404	-0.344305
1.6	1.10815	0.367335	0.630669	-0.340644
1.61	1.11444	0.363947	0.626886	-0.336934
1.62	1.12069	0.360596	0.623053	-0.333176
1.63	1.1269	0.357283	0.619173	-0.329369
1.64	1.13307	0.354009	0.615244	-0.325515
1.65	1.1392	0.350773	0.611269	-0.321614
1.66	1.1453	0.347577	0.607246	-0.317666
1.67	1.15135	0.34442	0.603177	-0.313672
1.68	1.15736	0.341304	0.599062	-0.309632
1.69	1.16333	0.338228	0.594901	-0.305546
1.7	1.16926	0.335193	0.590695	-0.301415
1.71	1.17514	0.3322	0.586444	-0.297239
1.72	1.18099	0.329248	0.582148	-0.293018
1.73	1.18679	0.326339	0.577808	-0.288754
1.74	1.19254	0.323473	0.573425	-0.284447
1.75	1.19825	0.320651	0.568999	-0.280096
1.76	1.20392	0.317872	0.564529	-0.275703
1.77	1.20954	0.315137	0.560018	-0.271268
1.78	1.21512	0.312446	0.555465	-0.266791
1.79	1.22065	0.309801	0.55087	-0.262272
1.8	1.22614	0.307201	0.546234	-0.257713
1.81	1.23158	0.304647	0.541558	-0.253114
1.82	1.23697	0.302139	0.536842	-0.248474
1.83	1.24231	0.299677	0.532086	-0.243796
1.84	1.24761	0.297263	0.527291	-0.239078
1.85	1.25286	0.294896	0.522458	-0.234322
1.86	1.25806	0.292577	0.517587	-0.229528
1.87	1.26321	0.290306	0.512678	-0.224697
1.88	1.26831	0.288083	0.507731	-0.219828
1.89	1.27337	0.285909	0.502749	-0.214923
1.9	1.27837	0.283785	0.49773	-0.209983
1.91	1.28332	0.28171	0.492675	-0.205006
1.92	1.28822	0.279685	0.487585	-0.199995
1.93	1.29307	0.27771	0.482461	-0.194949
1.94	1.29787	0.275786	0.477303	-0.189869
1.95	1.30262	0.273913	0.472111	-0.184756
1.96	1.30731	0.272091	0.466885	-0.17961
1.97	1.31196	0.27032	0.461628	-0.174431
1.98	1.31655	0.268602	0.456338	-0.16922
1.99	1.32108	0.266936	0.451017	-0.163979
2	1.32557	0.265323	0.445665	-0.158706
2.01	1.33	0.263762	0.440282	-0.153403
2.02	1.33437	0.262255	0.43487	-0.14807
2.03	1.33869	0.260801	0.429428	-0.142708
2.04	1.34296	0.259401	0.423957	-0.137317
2.05	1.34717	0.258055	0.418458	-0.131899
2.06	1.35133	0.256763	0.412931	-0.126452
2.07	1.35543	0.255526	0.407377	-0.120979
2.08	1.35948	0.254343	0.401797	-0.115479
2.09	1.36347	0.253216	0.39619	-0.109953
2.1	1.3674	0.252144	0.390558	-0.104402
2.11	1.37128	0.251128	0.384901	-0.0988259
2.12	1.3751	0.250168	0.37922	-0.0932257
2.13	1.37886	0.249264	0.373514	-0.0876019
2.14	1.38257	0.248416	0.367786	-0.0819549
2.15	1.38622	0.247625	0.362035	-0.0762854
2.16	1.38981	0.24689	0.356262	-0.0705939
2.17	1.39334	0.246213	0.350467	-0.0648811
2.18	1.39682	0.245593	0.344651	-0.0591474
2.19	1.40024	0.24503	0.338815	-0.0533936
2.2	1.40359	0.244525	0.332959	-0.0476201
2.21	1.40689	0.244078	0.327084	-0.0418275
2.22	1.41014	0.243688	0.321191	-0.0360165
2.23	1.41332	0.243357	0.315279	-0.0301876
2.24	1.41644	0.243085	0.30935	-0.0243414
2.25	1.41951	0.242871	0.303404	-0.0184785
2.26	1.42251	0.242715	0.297442	-0.0125996
2.27	1.42545	0.242619	0.291464	-0.00670506
2.28	1.42834	0.242581	0.285471	-0.000795659
2.29	1.43116	0.242603	0.279464	0.00512806
2.3	1.43393	0.242684	0.273443	0.0110655
2.31	1.43663	0.242824	0.267408	0.017016
2.32	1.43928	0.243024	0.261361	0.0229791
2.33	1.44186	0.243284	0.255302	0.028954
2.34	1.44438	0.243603	0.249231	0.0349403
2.35	1.44684	0.243983	0.24315	0.0409373
2.36	1.44925	0.244422	0.237058	0.0469443
2.37	1.45159	0.244922	0.230957	0.0529609
2.38	1.45386	0.245481	0.224847	0.0589863
2.39	1.45608	0.246101	0.218728	0.0650199
2.4	1.45824	0.246782	0.212601	0.0710613
2.41	1.46033	0.247523	0.206468	0.0771096
2.42	1.46237	0.248324	0.200327	0.0831644
2.43	1.46434	0.249186	0.194181	0.089225
2.44	1.46625	0.250108	0.18803	0.0952908
2.45	1.4681	0.251092	0.181873	0.101361
2.46	1.46989	0.252136	0.175713	0.107436
2.47	1.47162	0.25324	0.169549	0.113513
2.48	1.47328	0.254406	0.163382	0.119594
2.49	1.47488	0.255632	0.157213	0.125676
2.5	1.47642	0.25692	0.151043	0.131761
2.51	1.4779	0.258268	0.144871	0.137846
2.52	1.47932	0.259676	0.138699	0.143931
2.53	1.48068	0.261146	0.132527	0.150016
2.54	1.48197	0.262677	0.126355	0.1561
2.55	1.48321	0.264268	0.120186	0.162182
2.56	1.48438	0.26592	0.114018	0.168263
2.57	1.48549	0.267633	0.107853	0.17434
2.58	1.48653	0.269407	0.101691	0.180414
2.59	1.48752	0.271242	0.0955331	0.186484
2.6	1.48844	0.273137	0.0893797	0.19255
2.61	1.48931	0.275093	0.0832314	0.19861
2.62	1.49011	0.277109	0.0770888	0.204664
2.63	1.49085	0.279186	0.0709526	0.210712
2.64	1.49153	0.281323	0.0648233	0.216753
2.65	1.49215	0.283521	0.0587016	0.222786
2.66	1.4927	0.285779	0.0525881	0.22881
2.67	1.4932	0.288097	0.0464833	0.234826
2.68	1.49363	0.290475	0.040388	0.240832
2.69	1.494	0.292914	0.0343026	0.246828
2.7	1.49432	0.295412	0.0282279	0.252814
2.71	1.49457	0.29797	0.0221643	0.258788
2.72	1.49476	0.300588	0.0161126	0.26475
2.73	1.49489	0.303265	0.0100733	0.270699
2.74	1.49496	0.306002	0.00404705	0.276635
2.75	1.49497	0.308798	-0.00196559	0.282558
2.76	1.49492	0.311653	-0.007964	0.288466
2.77	1.49481	0.314567	-0.0139476	0.294359
2.78	1.49464	0.31754	-0.0199157	0.300237
2.79	1.49442	0.320572	-0.0258679	0.306098
2.8	1.49413	0.323662	-0.0318034	0.311943
2.81	1.49378	0.32681	-0.0377218	0.31777
2.82	1.49337	0.330017	-0.0436223	0.32358
2.83	1.49291	0.333282	-0.0495045	0.329371
2.84	1.49238	0.336604	-0.0553676	0.335143
2.85	1.4918	0.339985	-0.0612113	0.340895
2.86	1.49116	0.343422	-0.0670348	0.346627
2.87	1.49046	0.346917	-0.0728376	0.352338
2.88	1.4897	0.350469	-0.078619	0.358027
2.89	1.48889	0.354078	-0.0843787	0.363695
2.9	1.48801	0.357743	-0.0901158	0.36934
2.91	1.48708	0.361464	-0.09583	0.374961
2.92	1.4861	0.365242	-0.101521	0.380559
2.93	1.48505	0.369075	-0.107187	0.386133
2.94	1.48395	0.372965	-0.112829	0.391682
2.95	1.4828	0.376909	-0.118445	0.397206
2.96	1.48159	0.380909	-0.124036	0.402703
2.97	1.48032	0.384963	-0.1296	0.408174
2.98	1.47899	0.389072	-0.135137	0.413618
2.99	1.47761	0.393235	-0.140647	0.419034
3	1.47618	0.397453	-0.146128	0.424422
3.01	1.47469	0.401724	-0.151581	0.429782
3.02	1.47315	0.406048	-0.157005	0.435112
3.03	1.47155	0.410426	-0.1624	0.440412
3.04	1.4699	0.414856	-0.167764	0.445682
3.05	1.4682	0.419339	-0.173097	0.450921
3.06	1.46644	0.423874	-0.178399	0.456128
3.07	1.46463	0.428462	-0.183669	0.461304
3.08	1.46277	0.4331	-0.188907	0.466447
3.09	1.46085	0.437791	-0.194112	0.471557
3.1	1.45888	0.442531	-0.199283	0.476633
3.11	1.45687	0.447323	-0.204421	0.481676
3.12	1.4548	0.452165	-0.209524	0.486684
3.13	1.45267	0.457057	-0.214593	0.491657
3.14	1.4505	0.461998	-0.219626	0.496594
3.15	1.44828	0.466988	-0.224623	0.501496
3.16	1.44601	0.472028	-0.229583	0.50636
3.17	1.44369	0.477115	-0.234507	0.511188
3.18	1.44132	0.482251	-0.239393	0.515978
3.19	1.4389	0.487435	-0.244241	0.52073
3.2	1.43644	0.492666	-0.249051	0.525444
3.21	1.43392	0.497944	-0.253823	0.530119
3.22	1.43136	0.503268	-0.258554	0.534754
3.23	1.42875	0.508639	-0.263247	0.539349
3.24	1.4261	0.514055	-0.267898	0.543904
3.25	1.42339	0.519517	-0.272509	0.548418
3.26	1.42065	0.525023	-0.277079	0.552891
3.27	1.41785	0.530574	-0.281608	0.557321
3.28	1.41501	0.536169	-0.286094	0.56171
3.29	1.41213	0.541808	-0.290537	0.566056
3.3	1.4092	0.54749	-0.294938	0.570359
3.31	1.40623	0.553215	-0.299295	0.574618
3.32	1.40322	0.558983	-0.303609	0.578834
3.33	1.40016	0.564792	-0.307878	0.583005
3.34	1.39706	0.570643	-0.312102	0.587131
3.35	1.39392	0.576534	-0.316282	0.591212
3.36	1.39073	0.582467	-0.320415	0.595247
3.37	1.38751	0.588439	-0.324503	0.599236
3.38	1.38424	0.594451	-0.328545	0.603179
3.39	1.38094	0.600503	-0.332539	0.607074
3.4	1.37759	0.606593	-0.336487	0.610923
3.41	1.37421	0.612721	-0.340387	0.614724
3.42	1.37079	0.618887	-0.344239	0.618476
3.43	1.36732	0.62509	-0.348043	0.622181
3.44	1.36383	0.63133	-0.351798	0.625836
3.45	1.36029	0.637607	-0.355504	0.629442
3.46	1.35672	0.643919	-0.359161	0.632999
3.47	1.35311	0.650267	-0.362768	0.636506
3.48	1.34946	0.656649	-0.366324	0.639962
3.49	1.34578	0.663066	-0.369831	0.643368
3.5	1.34206	0.669516	-0.373286	0.646723
3.51	1.33831	0.676	-0.37669	0.650026
3.52	1.33453	0.682516	-0.380043	0.653278
3.53	1.33071	0.689065	-0.383344	0.656478
3.54	1.32686	0.695646	-0.386592	0.659626
3.55	1.32298	0.702258	-0.389788	0.662721
3.56	1.31907	0.7089	-0.392932	0.665763
3.57	1.31512	0.715573	-0.396022	0.668751
3.58	1.31115	0.722275	-0.399059	0.671687
3.59	1.30714	0.729006	-0.402042	0.674568
3.6	1.30311	0.735766	-0.404971	0.677395
3.61	1.29904	0.742554	-0.407845	0.680168
3.62	1.29495	0.749369	-0.410665	0.682885
3.63	1.29083	0.756211	-0.41343	0.685548
3.64	1.28668	0.76308	-0.41614	0.688156
3.65	1.28251	0.769974	-0.418795	0.690708
3.66	1.27831	0.776894	-0.421394	0.693204
