1.06	3.85612
1.07	3.85827
1.08	3.86033
1.09	3.8623
1.1	3.86418
1.11	3.86599
1.12	3.86771
1.13	3.86936
1.14	3.87094
1.15	3.87244
1.16	3.87389
1.17	3.87526
1.18	3.87658
1.19	3.87784
1.2	3.87905
1.21	3.8802
1.22	3.8813
1.23	3.88235
1.24	3.88336
1.25	3.88432
1.26	3.88524
1.27	3.88612
1.28	3.88696
1.29	3.88776
1.3	3.88852
1.31	3.88926
1.32	3.88996
1.33	3.89062
1.34	3.89126
1.35	3.89187
1.36	3.89246
1.37	3.89301
1.38	3.89355
1.39	3.89405
1.4	3.89454
1.41	3.895
1.42	3.89545
1.43	3.89587
1.44	3.89628
1.45	3.89666
1.46	3.89703
1.47	3.89738
1.48	3.89772
1.49	3.89804
1.5	3.89835
1.51	3.89864
1.52	3.89892
1.53	3.89919
1.54	3.89945
1.55	3.89969
1.56	3.89993
1.57	3.90015
1.58	3.90036
1.59	3.90056
1.6	3.90076
1.61	3.90094
1.62	3.90112
1.63	3.90129
1.64	3.90145
1.65	3.90161
1.66	3.90175
1.67	3.90189
1.68	3.90203
1.69	3.90216
1.7	3.90228
1.71	3.9024
1.72	3.90251
1.73	3.90261
1.74	3.90272
1.75	3.90281
1.76	3.90291
1.77	3.90299
1.78	3.90308
1.79	3.90316
1.8	3.90324
1.81	3.90331
1.82	3.90338
1.83	3.90345
1.84	3.90351
1.85	3.90358
1.86	3.90363
1.87	3.90369
1.88	3.90374
1.89	3.90379
1.9	3.90384
1.91	3.90389
1.92	3.90393
1.93	3.90398
1.94	3.90402
1.95	3.90406
1.96	3.90409
1.97	3.90413
1.98	3.90416
1.99	3.90419

0	1.58789
0.01	1.6707
0.02	1.74875
0.03	1.82247
0.04	1.89226
0.05	1.95852
0.06	2.0216
0.07	2.08181
0.08	2.13944
0.09	2.19471
0.1	2.24784
0.11	2.299
0.12	2.34836
0.13	2.39604
0.14	2.44218
0.15	2.48686
0.16	2.53019
0.17	2.57223
0.18	2.61307
0.19	2.65276
0.2	2.69135
0.21	2.7289
0.22	2.76545
0.23	2.80103
0.24	2.83568
0.25	2.86944
0.26	2.90232
0.27	2.93436
0.28	2.96558
0.29	2.99599
0.3	3.02562
0.31	3.05449
0.32	3.0826
0.33	3.10998
0.34	3.13665
0.35	3.16261
0.36	3.18787
0.37	3.21246
0.38	3.23637
0.39	3.25963
0.4	3.28224
0.41	3.30422
0.42	3.32558
0.43	3.34632
0.44	3.36645
0.45	3.386
0.46	3.40496
0.47	3.42336
0.48	3.44119
0.49	3.45847
0.5	3.47522
0.51	3.49144
0.52	3.50714
0.53	3.52233
0.54	3.53703
0.55	3.55124
0.56	3.56498
0.57	3.57825
0.58	3.59108
0.59	3.60346
0.6	3.61541
0.61	3.62695
0.62	3.63807
0.63	3.6488
0.64	3.65915
0.65	3.66911
0.66	3.67871
0.67	3.68796
0.68	3.69687
0.69	3.70544
0.7	3.71368
0.71	3.72162
0.72	3.72925
0.73	3.73658
0.74	3.74363
0.75	3.75041
0.76	3.75692
0.77	3.76317
0.78	3.76918
0.79	3.77494
0.8	3.78048
0.81	3.78579
0.82	3.79088
0.83	3.79577
0.84	3.80046
0.85	3.80496
0.86	3.80927
0.87	3.8134
0.88	3.81736
0.89	3.82116
0.9	3.8248
0.91	3.82828
0.92	3.83162
0.93	3.83482
0.94	3.83788
0.95	3.84082
0.96	3.84363
0.97	3.84631
0.98	3.84889
0.99	3.85135
1	3.85371
1.01	3.85596
1.02	3.85812
1.03	3.86019
1.04	3.86216
1.05	3.86405
1.06	3.86586
1.07	3.86759
1.08	3.86925
1.09	3.87083
1.1	3.87234
1.11	3.87379
1.12	3.87517
1.13	3.87649
1.14	3.87776
1.15	3.87897
1.16	3.88012
1.17	3.88123
1.18	3.88228
1.19	3.88329
1.2	3.88425
1.21	3.88518
1.22	3.88606
1.23	3.8869
1.24	3.8877
1.25	3.88847
1.26	3.88921
1.27	3.88991
1.28	3.89058
1.29	3.89122
1.3	3.89183
1.31	3.89242
1.32	3.89298
1.33	3.89351
1.34	3.89402
1.35	3.89451
1.36	3.89497
1.37	3.89542
1.38	3.89584
1.39	3.89625
1.4	3.89664
1.41	3.89701
1.42	3.89736
1.43	3.8977
1.44	3.89802
1.45	3.89833
1.46	3.89862
1.47	3.8989
1.48	3.89917
1.49	3.89943
1.5	3.89968
1.51	3.89991
1.52	3.90013
1.53	3.90035
1.54	3.90055
1.55	3.90074
1.56	3.90093
1.57	3.90111
1.58	3.90128
1.59	3.90144
1.6	3.90159
1.61	3.90174
1.62	3.90188
1.63	3.90202
1.64	3.90215
1.65	3.90227
1.66	3.90239
1.67	3.9025
1.68	3.90261
1.69	3.90271
1.7	3.90281
1.71	3.9029
1.72	3.90299
1.73	3.90307
1.74	3.90316
1.75	3.90323
1.76	3.90331
1.77	3.90338
1.78	3.90344
1.79	3.90351
1.8	3.90357
1.81	3.90363
1.82	3.90369
1.83	3.90374
1.84	3.90379
1.85	3.90384
1.86	3.90389
1.87	3.90393
1.88	3.90397
1.89	3.90401
1.9	3.90405
1.91	3.90409
1.92	3.90413
1.93	3.90416
1.94	3.90419
1.95	3.90422
1.96	3.90425
1.97	3.90428
1.98	3.90431
1.99	3.90433

0	2.06118
0.01	2.11967
0.02	2.17574
0.03	2.22959
0.04	2.28142
0.05	2.33139
0.06	2.37964
0.07	2.4263
0.08	2.47148
0.09	2.51526
0.1	2.55775
0.11	2.599
0.12	2.63908
0.13	2.67805
0.14	2.71595
0.15	2.75284
0.16	2.78876
0.17	2.82373
0.18	2.8578
0.19	2.89098
0.2	2.92331
0.21	2.95481
0.22	2.9855
0.23	3.0154
0.24	3.04453
0.25	3.07291
0.26	3.10054
0.27	3.12745
0.28	3.15366
0.29	3.17916
0.3	3.20398
0.31	3.22813
0.32	3.25161
0.33	3.27445
0.34	3.29665
0.35	3.31822
0.36	3.33917
0.37	3.35952
0.38	3.37927
0.39	3.39843
0.4	3.41702
